"Tagline";"Craft the best stained-glass windows by carefully placing colorful transparent dice.";
"Thumbnail";"https://cf.geekdo-images.com/PZt3EAAGV3dFIVuwMR0AEw__thumb/img/1m4aryOW1MOpq-8jGkF6gDTJmCY=/fit-in/200x150/filters:strip_icc()/pic3525224.jpg";
"1";"Difficulty (2 = easy)";
"1";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"1";"Conflict (1 = low conflict)";
"1";"Language Dependence (2 = no text)";
"0";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"822";
"Name";"Carcassonne <small>(2000)</small>";
"Beschreibung";"Carcassonne is a tile placement game in which the players draw and place a tile with a piece of southern French landscape represented on it. The tile might feature a city, a road, a cloister, grassland or some combination thereof, and it must be placed adjacent to tiles that have already been played, in such a way that cities are connected to cities, roads to roads, et cetera. Having placed a tile, the player can then decide to place one of their meeples in one of the areas on it: in the city as a knight, on the road as a robber, in the cloister as a monk, or in the field as a farmer. <span class='filter-values' data-player-number='2 3 4' data-mechanics='areaControl tilePlacement workerPlacement' data-themes='oldHistory' ></span>";
"Tagline";"Shape the medieval landscape of France, claiming cities, monasteries and farms.";
"Thumbnail";"https://cf.geekdo-images.com/okM0dq_bEXnbyQTOvHfwRA__thumb/img/88274KiOg94wziybVHyW8AeOiXg=/fit-in/200x150/filters:strip_icc()/pic6544250.png";
"1";"Difficulty (2 = easy)";
"1";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"1";"Conflict (1 = low conflict)";
"2";"Language Dependence (2 = no text)";
"-2";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"332686";
"Name";"John Company: Second Edition <small>(2022)</small>";
"Beschreibung";"In John Company, players assume the roles of ambitious families attempting to use the British East India Company for personal gain. The game begins in the early eighteenth-century, when the Company has a weak foothold on the subcontinent. Over the course of the game, the Company might grow into the most powerful and insidious corporation in the world or collapse under the weight of its own ambition. <span class='filter-values' data-player-number='4 5 6' data-mechanics='trading' data-themes='economy-infrastructure politics' ></span>";
"Tagline";"Promise and cajole your way to the top whilst running the East India Company.";
"Thumbnail";"https://cf.geekdo-images.com/TAdE4z_bwAAjJlmPrkmKhA__thumb/img/pwgtQn8ArKjwBxk3bnDuIVAPWgU=/fit-in/200x150/filters:strip_icc()/pic6601629.jpg";
"-2";"Difficulty (2 = easy)";
"-2";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"-1";"Language Dependence (2 = no text)";
"1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"269207";
"Name";"The Taverns of Tiefenthal <small>(2019)</small>";
"Beschreibung";"In the village of Tiefenthal lies &quot;The Tavern of the Deep Valley&quot;. There, all citizens from the area gather, but it's important to attract new, wealthy guests for only then is there enough money to expand the tavern, which will then lure nobles into the tavern as well. But which tavern expansion is best? <span class='filter-values' data-player-number='2 3 4' data-mechanics='cards deckBuilding drafting workerPlacement' data-themes='oldHistory' ></span>";
"Tagline";"Construct and upgrade your own tavern in this beer-filled deckbuilding game.";
"Thumbnail";"https://cf.geekdo-images.com/H-AU-nhjCbaxWlWj_O-eFw__thumb/img/K_cH8KNrKA2FdgvqtUMubNvoRQU=/fit-in/200x150/filters:strip_icc()/pic4873141.jpg";
"0";"Difficulty (2 = easy)";
"1";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"1";"Conflict (1 = low conflict)";
"2";"Language Dependence (2 = no text)";
"0";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"9209";
"Name";"Ticket to Ride <small>(2004)</small>";
"Beschreibung";"With elegantly simple gameplay, Ticket to Ride can be learned in under 15 minutes. Players collect cards of various types of train cars they then use to claim railway routes in North America. The longer the routes, the more points they earn. Additional points come to those who fulfill Destination Tickets &ndash; goal cards that connect distant cities; and to the player who builds the longest continuous route. <span class='filter-values' data-player-number='2 3 4 5' data-mechanics='drafting networks' data-themes='trains' ></span>";
"Tagline";"Build your railroad across North America to connect cities and complete tickets.";
"Thumbnail";"https://cf.geekdo-images.com/ZWJg0dCdrWHxVnc0eFXK8w__thumb/img/a9rsFV6KR0aun8GobhRU16aU8Kc=/fit-in/200x150/filters:strip_icc()/pic38668.jpg";
"1";"Difficulty (2 = easy)";
"1";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"2";"Language Dependence (2 = no text)";
"-2";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"306735";
"Name";"Under Falling Skies <small>(2020)</small>";
"Beschreibung";"Aliens have arrived to conquer Earth. Enemy ships fill the skies. Humanity retreats to underground bunkers located below cities across the globe. Stand against the common threat! <span class='filter-values' data-player-number='1' data-mechanics='workerPlacement' data-themes='scifi' ></span>";
"Tagline";"You alone command the forces of a city holding off invading aliens.";
"Thumbnail";"https://cf.geekdo-images.com/ecO5eAd3RkctQ0-Tbqv37Q__thumb/img/uxrJLWxvi-f8CGbDpxQBStzvGes=/fit-in/200x150/filters:strip_icc()/pic5428723.jpg";
"0";"Difficulty (2 = easy)";
"1";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"1";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"295486";
"Name";"My City <small>(2020)</small>";
"Beschreibung";"My City is a competitive legacy game in which you develop a city on your own playing board through the ages.&#10;&#10;The game consists of 24 episodes, beginning with the development of a city in its early preindustrial stages and progressing through industrialization. During each game, players customize their experience by adding elements to their personal boards and adding cards to the game. <span class='filter-values' data-player-number='2 3 4' data-mechanics='tilePlacement' data-themes='economy-infrastructure' ></span>";
"Tagline";"Develop your city through the ages in this family-friendly legacy experience.";
"Thumbnail";"https://cf.geekdo-images.com/fz4aYmycg9baQlm_DzwyKA__thumb/img/j66PBN_vi0zLs7c-zR-r2NkUT2g=/fit-in/200x150/filters:strip_icc()/pic7443423.jpg";
"1";"Difficulty (2 = easy)";
"2";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"1";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"224037";
"Name";"Codenames: Duett <small>(2017)</small>";
"Beschreibung";"Codenames Duet keeps the basic elements of Codenames &mdash; give one-word clues to try to get someone to identify your agents among those on the table &mdash; but now you're working together as a team to find all of your agents. (Why you don't already know who your agents are is a question that Congressional investigators will get on your back about later!)&#10;&#10;To set up play, lay out 25 word cards in a 5&times;5 grid. Place a key card in the holder so that each player sees one side of the card. Each player sees a 5&times;5 grid on the card, with nine of the squares colored green (representing your agents) and three squares colored black (representing assassins). <span class='filter-values' data-player-number='2' data-mechanics='cards deduction words' data-themes='politics' ></span>";
"Tagline";"Swap one-word coded clues with your partner, trying to identify specific word cards.";
"Thumbnail";"https://cf.geekdo-images.com/0d1EaMVmAiIBROI2QstFSQ__thumb/img/J-thZd7Pbbh1CE8QHcvEE4w8FBE=/fit-in/200x150/filters:strip_icc()/pic3596681.jpg";
"2";"Difficulty (2 = easy)";
"2";"Play Time (2 = short)";
"1";"Cooperative vs. competetive (1 = cooperative)";
"1";"Conflict (1 = low conflict)";
"-2";"Language Dependence (2 = no text)";
"0";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"223040";
"Name";"Fantastische Reiche <small>(2017)</small>";
"Beschreibung";"As ruler, it's up to you to build the mightiest realm in the world! Will you choose to follow military tactics and sweep away all in your path with a massive army? Will you turn towards sorcery and control an inaccessible island surrounded by impenetrable flames? The choice is yours, and no two realms will ever be the same in Fantasy Realms, a combo-licious card game. <span class='filter-values' data-player-number='2 3 4 5' data-mechanics='cards drafting' data-themes='fantasy' ></span>";
"Tagline";"Build the greatest fantasy kingdom by constructing the best hand.";
"Thumbnail";"https://cf.geekdo-images.com/A7IOpPt-lHrMYsbRmxXWdQ__thumb/img/XoD3fXgApfY7-dfYyFeE6FVkbfY=/fit-in/200x150/filters:strip_icc()/pic6177962.jpg";
"1";"Difficulty (2 = easy)";
"2";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"1";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"0";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"274637";
"Name";"Unmatched: Kampf der Legenden, Kapitel 1 <small>(2019)</small>";
"Beschreibung";"In battle, there are no equals.&#10;&#10;Unmatched is a highly asymmetrical miniature fighting game for two or four players. Each hero is represented by a unique deck designed to evoke their style and legend. Tactical movement and no-luck combat resolution create a unique play experience that rewards expertise, but just when you've mastered one set, new heroes arrive to provide all new match-ups. <span class='filter-values' data-player-number='2 4' data-mechanics='cards' data-themes='fantasy war' ></span>";
"Tagline";"Heroes and villains of legend (and their sidekicks) fight to the death.";
"Thumbnail";"https://cf.geekdo-images.com/4AlLbprNustr9G7pbkGRuw__thumb/img/nVkIL7RgCkFpBuxbJ3BfOxIJscU=/fit-in/200x150/filters:strip_icc()/pic4621579.jpg";
"1";"Difficulty (2 = easy)";
"1";"Play Time (2 = short)";
"0";"Cooperative vs. competetive (1 = cooperative)";
"-1";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"0";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"318977";
"Name";"MicroMacro: Crime City <small>(2020)</small>";
"Beschreibung";"Crimes have taken place all over the city, and you want to figure out exactly what's happened, so you'll need to look closely at the giant city map (75 x 110 cm / 29.5 x 43 inches) to find all the hidden information and trace the trails of those who had it in for their foes.&#10;&#10;MicroMacro: Crime City includes 16 cases for you to solve. Each case includes a number of cards that ask you to find something on the map or uncover where someone has gone or otherwise reveal information relevant to a case. <span class='filter-values' data-player-number='1 2 3' data-mechanics='deduction' data-themes='murder' ></span>";
"Tagline";"Find the small traces to solve the big cases.";
"Thumbnail";"https://cf.geekdo-images.com/bLL3P-G25nIUkFjHxfJfnw__thumb/img/XY_Z5rRJe3IPLRfOvWp70OM2B68=/fit-in/200x150/filters:strip_icc()/pic7632081.jpg";
"2";"Difficulty (2 = easy)";
"1";"Play Time (2 = short)";
"1";"Cooperative vs. competetive (1 = cooperative)";
"1";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"176189";
"Name";"Zombicide: Black Plague <small>(2015)</small>";
"Beschreibung";"Description from the publisher:&#10;&#10;Zombicide: Black Plague takes the zombie apocalypse into a fantastical medieval setting! The arcane powers of the Necromancers have unleashed a zombie invasion in the age of swords and sorcery, and it's up to your group of straggling survivors to not only stay alive during these dark times, but to take back the realm and punish those responsible for the apocalypse!&#10;&#10;Zombicide: Black Plague allows you take control of paladins, dwarves, knights, and magicians, wielding powerful swords, crossbows, and even magic spells to defeat the zombie hordes and its Necromancer overlords. <span class='filter-values' data-player-number='1 2 3 4 6' data-mechanics='dungeonCrawler' data-themes='adventure oldHistory fantasy horror war' ></span>";
"Tagline";"Work together to kill zombies in the Middle Ages! Then kill more zombies!";
"Thumbnail";"https://cf.geekdo-images.com/kVHuMBxmathfnq42XINBQg__thumb/img/u5Fuj4SwZhXElCO3VmrNKkAeXX4=/fit-in/200x150/filters:strip_icc()/pic2482309.jpg";
"0";"Difficulty (2 = easy)";
"-2";"Play Time (2 = short)";
"1";"Cooperative vs. competetive (1 = cooperative)";
"1";"Conflict (1 = low conflict)";
"1";"Language Dependence (2 = no text)";
"0";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"176494";
"Name";"Isle of Skye: From Chieftain to King <small>(2015)</small>";
"Beschreibung";"Isle of Skye is one of the most beautiful places in the world, with soft sand beaches, gently sloping hills, and impressive  mountains. The landscape of Isle of Skye is breathtaking and fascinates everyone.&#10;&#10;In the tile-laying game Isle of Skye: From Chieftain to King, 2&ndash;5 players are chieftains of famous clans and want to build their kingdoms to score as many points as possible&mdash;but in each game only four of the sixteen scoring tiles will be scored. <span class='filter-values' data-player-number='3 4 5' data-mechanics='tilePlacement' data-themes='economy-infrastructure' ></span>";
"Tagline";"Build your kingdom as Chieftain one tile at a time and rule all of Scotland!";
"Thumbnail";"https://cf.geekdo-images.com/GCxsnITFBO1pNXiBYkq_qA__thumb/img/0BJUretj0lJj09f2JjDGrQzmakI=/fit-in/200x150/filters:strip_icc()/pic2524838.jpg";
"0";"Difficulty (2 = easy)";
"1";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"2";"Language Dependence (2 = no text)";
"0";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"169426";
"Name";"Roll Player <small>(2016)</small>";
"Beschreibung";"Mighty heroes don&rsquo;t just appear out of thin air -- you must create them! Race, class, alignment, skills, traits, and equipment are all elements of the perfect hero, who is ready to take on all opposition in the quest for glory and riches.&#10;&#10;In Roll Player, you will compete to create the greatest fantasy adventurer who has ever lived, preparing your character to embark on an epic quest. <span class='filter-values' data-player-number='1 2 3 4' data-mechanics='drafting storytelling' data-themes='oldHistory fantasy' ></span>";
"Tagline";"Draft dice and purchase skills, traits and equipment to create the perfect RPG hero.";
"Thumbnail";"https://cf.geekdo-images.com/enmQAOQl99U6wiQvZoL5GQ__thumb/img/zdtrILXRjphkt5HYP0tuxzlenG4=/fit-in/200x150/filters:strip_icc()/pic2556921.jpg";
"0";"Difficulty (2 = easy)";
"0";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"1";"Conflict (1 = low conflict)";
"-1";"Language Dependence (2 = no text)";
"0";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"286096";
"Name";"Tapestry <small>(2019)</small>";
"Beschreibung";"Tapestry is a two-hour game for 1-5 players designed by Jamey Stegmaier.&#10;&#10;Create the civilization with the most storied history, starting at the beginning of humankind and reaching into the future. The paths you choose will vary greatly from real-world events or people &mdash; your civilization is unique! <span class='filter-values' data-player-number='1 2 3 4' data-mechanics='areaControl drafting tilePlacement' data-themes='economy-infrastructure' ></span>";
"Tagline";"Lead a unique civilization to greatness through cultural and technological advances.";
"Thumbnail";"https://cf.geekdo-images.com/7kqDmkUMGxXHr1wNPA7Gvg__thumb/img/1najF3Bh3QI7k2c9sJeTXznbvPU=/fit-in/200x150/filters:strip_icc()/pic4884996.jpg";
"0";"Difficulty (2 = easy)";
"-1";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"0";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"329839";
"Name";"So Kleever! <small>(2021)</small>";
"Beschreibung";"So Clover! is a cooperative word-association game. Play as a team to get the highest score. Get Keywords and secretly write their common features on your Clover board; these are your Clues. Then work together to try to figure out each player&rsquo;s Keywords. <span class='filter-values' data-player-number='2 3 4 5 6' data-mechanics='party words' data-themes='' ></span>";
"Tagline";"Work together using one-word clues to disentangle word pairs.";
"Thumbnail";"https://cf.geekdo-images.com/8oipK9-ivkn53h7L5U2Yfg__thumb/img/cBKt41XFKkdphyqZItit4EIC45k=/fit-in/200x150/filters:strip_icc()/pic6588069.png";
"2";"Difficulty (2 = easy)";
"2";"Play Time (2 = short)";
"1";"Cooperative vs. competetive (1 = cooperative)";
"1";"Conflict (1 = low conflict)";
"-2";"Language Dependence (2 = no text)";
"1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"351913";
"Name";"Tiletum <small>(2022)</small>";
"Beschreibung";"In Tiletum, you and fellow players take on the roles of rich merchants traveling throughout Europe, from Flanders to Venice, during the Golden Age of the Renaissance.&#10;&#10;You will travel to various cities to acquire trade contracts for wool and iron, as well as a collection of their coats of arms. You must collect the required resources to fulfill contracts, invest in the construction of monumental cathedrals, gain the favor of noble families, and participate in important fairs where your main business occurs. <span class='filter-values' data-player-number='1 2 3' data-mechanics='drafting' data-themes='newHistory' ></span>";
"Tagline";"Use dice for resources and actions to gain riches in the Renaissance.";
"Thumbnail";"https://cf.geekdo-images.com/DvvSoTrB3-UMEgz2rBraHg__thumb/img/TnJONz9KNXPJBQ42sorXuoUTlew=/fit-in/200x150/filters:strip_icc()/pic7533289.jpg";
"-1";"Difficulty (2 = easy)";
"-1";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"1";"Conflict (1 = low conflict)";
"2";"Language Dependence (2 = no text)";
"1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"150145";
"Name";"Skull King <small>(2013)</small>";
"Beschreibung";"Skull King is a trick-taking game similar to Oh Hell!, Wizard, Euchre and Spades, with players needing to state how many tricks they think they'll win each round. A unique element of this game is that bidding takes place simultaneously, leading to rounds that are sometimes over, or under-bid. As players must win the exact number of tricks that they bid to earn points, winning too many tricks is just as bad as winning too few and this leads to intense competition where losing a trick can be as exciting as winning one. <span class='filter-values' data-player-number='3 4 5 6' data-mechanics='cards' data-themes='nautical' ></span>";
"Tagline";"Trick-taking on the high seas. Meet your bid to please the Skull King.";
"Thumbnail";"https://cf.geekdo-images.com/1qvA21HdRaPYwrn4tGDNaQ__thumb/img/3tBwuRBxhDuhcTvA1g-IjVuUXqY=/fit-in/200x150/filters:strip_icc()/pic8689185.jpg";
"1";"Difficulty (2 = easy)";
"2";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"2";"Language Dependence (2 = no text)";
"-1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"329591";
"Name";"Ultimate Railroads <small>(2021)</small>";
"Beschreibung";"In Ultimate Railroads, players compete in an exciting race to build the largest and most advanced railway network. In order to do so, the players appoint their workers to various important tasks.&#10;&#10;The development of simple tracks will quickly bring the players to important places, while the modernization of their railway network will improve the efficiency of their machinery. <span class='filter-values' data-player-number='2 3 4' data-mechanics='workerPlacement' data-themes='economy-infrastructure trains' ></span>";
"Tagline";"Build railroads in Russia, Germany, the U.S., and more in this big box collection.";
"Thumbnail";"https://cf.geekdo-images.com/zwAQWL7YfL8kC5Bgp67soQ__thumb/img/nn8Xk_9S1VdsWH3LveyISgY4TtM=/fit-in/200x150/filters:strip_icc()/pic6378170.jpg";
"-1";"Difficulty (2 = easy)";
"-1";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"2";"Language Dependence (2 = no text)";
"1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"367220";
"Name";"Sea Salt & Paper <small>(2022)</small>";
"Beschreibung";"During your turn, you assemble your hand, maybe place cards for their effect, and decide if you want to end the round. But do you think you are the one with the most points in hand?&#10;You will have to choose: stop the round immediately or give the others an extra turn to try to extend the gap? Is it worth taking the risk? &#10;The game ends when you reach 30/35/40 points (4/3/2 players). <span class='filter-values' data-player-number='2 3 4' data-mechanics='cards drafting' data-themes='animals nautical' ></span>";
"Tagline";"A few delicate Origami-style illustrations and a whole marine universe comes to life!";
"Thumbnail";"https://cf.geekdo-images.com/CIh_rXKoRw9z8K0PJxT8nQ__thumb/img/Jh6NjibuHeYrZtSsAUXq82B1fTQ=/fit-in/200x150/filters:strip_icc()/pic6973911.jpg";
"2";"Difficulty (2 = easy)";
"1";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"2";"Language Dependence (2 = no text)";
"1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"270633";
"Name";"Aeon's End: The New Age <small>(2019)</small>";
"Beschreibung";"Aeon&rsquo;s End: The New Age introduces the Expedition system into the Aeon's End universe which allows players to replay all of the content they own in a short campaign format. After each game, players will receive new treasures and player cards that allow them to become more powerful. However, the nemeses that players will face grow stronger and stronger with each battle. <span class='filter-values' data-player-number='1 2 3 4' data-mechanics='cards deckBuilding drafting' data-themes='fantasy scifi' ></span>";
"Tagline";"Take a crew of mages on Expeditions to face monstrosities from beyond the Breach.";
"Thumbnail";"https://cf.geekdo-images.com/ZoIYlIzfph5yGuwQGKYneA__thumb/img/PNAUCRrB8mVltrG77bNlzSyDoGA=/fit-in/200x150/filters:strip_icc()/pic4628176.jpg";
"0";"Difficulty (2 = easy)";
"1";"Play Time (2 = short)";
"1";"Cooperative vs. competetive (1 = cooperative)";
"1";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"0";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"246784";
"Name";"Cryptid <small>(2018)</small>";
"Beschreibung";"You've studied the footage, connected the dots, and gathered what meager evidence you could. You're close &mdash; soon the whole world will know the truth behind the Cryptid. A group of like-minded cryptozoologists have come together to finally uncover the elusive creature, but the glory of discovery is too rich to share. <span class='filter-values' data-player-number='3 4 5' data-mechanics='deduction' data-themes='' ></span>";
"Tagline";"Be the first to locate the cryptid through pure deduction and subtle deception.";
"Thumbnail";"https://cf.geekdo-images.com/qrPLpAnhFgc470ZRuXlvbg__thumb/img/ZFL0o-lhnuWE21Sa9YS8qi8ayGU=/fit-in/200x150/filters:strip_icc()/pic4037705.jpg";
"0";"Difficulty (2 = easy)";
"1";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"0";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"139976";
"Name";"Cthulhu Wars <small>(2015)</small>";
"Beschreibung";"Cthulhu Wars is a strategy boardgame in which the players take the part of alien races and gods taken from the Cthulhu mythos created by H. P. Lovecraft. The game is physically large, and includes sixty-four  figurines of the cultists, monsters, aliens, and Great Old Ones that range in height from approximately 20 mm to nearly 180 mm. <span class='filter-values' data-player-number='3 4' data-mechanics='areaControl' data-themes='fantasy horror war' ></span>";
"Tagline";"Armageddon came. Humanity fell. Which Elder God will rule the last remains of Earth?";
"Thumbnail";"https://cf.geekdo-images.com/AUd4nmguSljr9qvkUCF2XQ__thumb/img/YZMG9iA4STGd32xvQHgEjw5Fctg=/fit-in/200x150/filters:strip_icc()/pic3527761.jpg";
"-1";"Difficulty (2 = easy)";
"-1";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"-1";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"0";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"370591";
"Name";"Dorfromantik: Das Brettspiel <small>(2022)</small>";
"Beschreibung";"Rippling rivers, rustling forests, wheat fields swaying in the wind and here and there a cute little village - that's Dorfromantik! The video game from the small developer studio Toukana Interactive has been thrilling the gaming community since its Early Access in March 2021 and has already won all kinds of prestigious awards. Now Michael Palm and Lukas Zach are transforming the popular building strategy and puzzle game into a family game for young and old with Dorfromantik: The Board Game. <span class='filter-values' data-player-number='1 2 3' data-mechanics='areaControl tilePlacement' data-themes='animals economy-infrastructure' ></span>";
"Tagline";"Experience the peaceful and relaxed atmosphere of the video game on your table.";
"Thumbnail";"https://cf.geekdo-images.com/Nqw3SzV4JDd64lcDgytPEg__thumb/img/SYowoPc4NsBcU6duKGUM93itzZY=/fit-in/200x150/filters:strip_icc()/pic7227691.jpg";
"1";"Difficulty (2 = easy)";
"1";"Play Time (2 = short)";
"1";"Cooperative vs. competetive (1 = cooperative)";
"1";"Conflict (1 = low conflict)";
"1";"Language Dependence (2 = no text)";
"1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"209685";
"Name";"Century: Die Gewürzstraße <small>(2017)</small>";
"Beschreibung";"Century: Spice Road is the first in a series of games that explores the history of each century with spice-trading as the theme for the first installment.  In Century: Spice Road, players are caravan leaders who travel the famed silk road to deliver spices to the far reaches of the continent for fame and glory. Each turn, players perform one of four actions:&#10;&#10;&#10;     Establish a trade route (by taking a market card)&#10;     Make a trade or harvest spices (by playing a card from hand)&#10;     Fulfill a demand (by meeting a victory point card's requirements and claiming it)&#10;     Rest (by taking back into your hand all of the cards you've played)&#10;&#10;&#10;The last round is triggered once a player has claimed their fifth victory point card, then whoever has the most victory points wins.&#10;&#10; <span class='filter-values' data-player-number='2 3 4 5' data-mechanics='cards deckBuilding drafting' data-themes='oldHistory economy-infrastructure' ></span>";
"Tagline";"Grow and trade spices and use them to gain estate.";
"Thumbnail";"https://cf.geekdo-images.com/0_KEDk4lCvryf1Ju3YQJxA__thumb/img/FticvQmaT_qfdrX-hpSSK1ttRb0=/fit-in/200x150/filters:strip_icc()/pic3339551.jpg";
"1";"Difficulty (2 = easy)";
"1";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"1";"Conflict (1 = low conflict)";
"2";"Language Dependence (2 = no text)";
"0";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"285192";
"Name";"Destinies <small>(2021)</small>";
"Beschreibung";"Destinies is a competitive, story-driven, game of adventure and exploration, mixing an app and a board game.&#10;&#10;The first in a series of games using a brand-new system called Destinies. This game is set in a dark medieval-fantasy universe.&#10;&#10;The Destinies system offers a fully story-driven, app-supported, RPG-like board game experience, without the need for a game master. <span class='filter-values' data-player-number='1 2 3' data-mechanics='storytelling tilePlacement' data-themes='adventure oldHistory fantasy war' ></span>";
"Tagline";"Characters explore a medieval-fantasy land as they race to fulfill their destiny.";
"Thumbnail";"https://cf.geekdo-images.com/oaD1ZQ3yGj6lacLdtqgdnQ__thumb/img/1mCz7HPEFMeqaqJHsDZwEUc9ftw=/fit-in/200x150/filters:strip_icc()/pic5558118.png";
"1";"Difficulty (2 = easy)";
"-2";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"-1";"Language Dependence (2 = no text)";
"1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"172818";
"Name";"Above and Below <small>(2015)</small>";
"Beschreibung";"Your last village was ransacked by barbarians. You barely had time to pick up the baby and your favorite fishing pole before they started the burning and pillaging. You wandered over a cruel desert, braved frozen peaks, and even paddled a log across a rough sea, kicking at the sharks whenever they got too close, the baby strapped tightly to your back. <span class='filter-values' data-player-number='2 3 4' data-mechanics='storytelling trading' data-themes='adventure animals economy-infrastructure fantasy' ></span>";
"Tagline";"Build your newly founded village above while exploring the caves and stories below.";
"Thumbnail";"https://cf.geekdo-images.com/U0wpvRmBe65e4vwGf0Jbpg__thumb/img/jHLwKKWiJ-lHoaNIj0TrKAGm7QM=/fit-in/200x150/filters:strip_icc()/pic2398773.jpg";
"0";"Difficulty (2 = easy)";
"0";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"1";"Conflict (1 = low conflict)";
"-1";"Language Dependence (2 = no text)";
"0";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"304420";
"Name";"Bonfire <small>(2020)</small>";
"Beschreibung";"The bonfires are sources of light, energy and warmth created by the guardians of light in order to brighten the cities on the otherwise dark planet. The residents of the cities, however, took the bonfires for granted and exploited them for their personal gain. Disappointed the guardians of light retreated and let the bonfires extinguish. <span class='filter-values' data-player-number='1 2 3 4' data-mechanics='tilePlacement' data-themes='fantasy' ></span>";
"Tagline";"Gnomes struggle to re-ignite mystical bonfires to bring light to their dark planet.";
"Thumbnail";"https://cf.geekdo-images.com/q9sYvC0Tt-1mEiuKnVTS4w__thumb/img/Vi9tZ60juVkTpNoUIdLFzW8N9Aw=/fit-in/200x150/filters:strip_icc()/pic5301335.jpg";
"-2";"Difficulty (2 = easy)";
"-1";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"1";"Conflict (1 = low conflict)";
"2";"Language Dependence (2 = no text)";
"1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"202426";
"Name";"Sidereal Confluence <small>(2017)</small>";
