"-2";"Difficulty (2 = easy)";
"-2";"Play Time (2 = short)";
"2";"Language Dependence (2 = no text)";
"0";"Conflict (1 = low conflict)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"521";
"Name";"Crokinole <small>(1876)</small>";
"Beschreibung";"Crokinole ist ein traditionelles Geschicklichkeitsspiel aus Kanada, bei dem ihr Scheiben über ein hölzernes Spielfeld schnippt. Ziel ist es, eure Scheiben in die Ringe mit den meisten Punkten zu befördern. Ein Ring von Pfosten erschwert das Erreichen des Bullseyes. Trefft Scheiben der Gegner:innen, um Punkte zu machen. Perfekt für zwei oder vier Spieler:innen, verbindet es Strategie mit Geschick und bietet zahlreiche Spielvariationen. <span class='filter-values' data-player-number='2 4' data-mechanics='action' data-themes='' ></span>";
"Tagline";"Schnipp die Scheiben und mach Trickschüsse in diesem traditionellen kanadischen Geschicklichkeitsspiel!";
"Thumbnail";"https://cf.geekdo-images.com/x4BbdwSDkjTnbQR_PfQHfg__thumb/img/xeBuGGzkZXK4XbZ2jRS-4Zef-Us=/fit-in/200x150/filters:strip_icc()/pic8207389.jpg";
"2";"Difficulty (2 = easy)";
"2";"Play Time (2 = short)";
"2";"Language Dependence (2 = no text)";
"0";"Conflict (1 = low conflict)";
"0";"Cooperative vs. competetive (1 = cooperative)";
"-2";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"3076";
"Name";"Puerto Rico <small>(2002)</small>";
"Beschreibung";"In Puerto Rico tretet ihr als koloniale Gouverneur:innen an, um die Insel wirtschaftlich zu dominieren. Ihr erwerbt Siegpunkte durch den Verkauf von Gütern und den Bau von Gebäuden. Baut Plantagen an, sammelt Ressourcen und handelt geschickt, indem ihr Rollen wählt, die euch den besten Vorteil bieten. Spannend ist, dass die Phasenreihenfolge variabel ist und durch die unbekannte Anzahl an Siegpunkten am Ende jedes Zuges neue strategische Entscheidungen fordert. <span class='filter-values' data-player-number='3 4 5' data-mechanics='' data-themes='cities farming' ></span>";
"Tagline";"Verschiff Waren, baue Gebäude und wähle Rollen, die dir mehr nützen als anderen.";
"Thumbnail";"https://cf.geekdo-images.com/QFiIRd2kimaMqTyWsX0aUg__thumb/img/5fLo89ChZH6Wzukk36bhZ-EpBS0=/fit-in/200x150/filters:strip_icc()/pic158548.jpg";
"-1";"Difficulty (2 = easy)";
"-2";"Play Time (2 = short)";
"0";"Language Dependence (2 = no text)";
"0";"Conflict (1 = low conflict)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"-2";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"295947";
"Name";"Cascadia <small>(2021)</small>";
"Beschreibung";"In Cascadia taucht ihr in die beeindruckende Natur des pazifischen Nordwestens ein und versucht, das harmonischste Ökosystem zu schaffen. Legt geschickt sechseckige Habitat-Plättchen aneinander und bevölkert sie mit verschiedenen Tieren. Jedes Spiel bietet andere Ziele für die Tiere, was immer neue Entscheidungen verlangt. Nutzt geschicktes Puzzlen, um die größten, zusammenhängenden Lebensräume zu gestalten und eure Gegner:innen zu übertreffen. <span class='filter-values' data-player-number='1 2 3 4' data-mechanics='tilePlacement drafting' data-themes='animals' ></span>";
"Tagline";"Kreiere das harmonischste Ökosystem, indem du Lebensräume und Wildtiere geschickt zusammenfügst.";
"Thumbnail";"https://cf.geekdo-images.com/MjeJZfulbsM1DSV3DrGJYA__thumb/img/tVSFjSxYEcw7sKj3unIIQV8kxoc=/fit-in/200x150/filters:strip_icc()/pic5100691.jpg";
"1";"Difficulty (2 = easy)";
"1";"Play Time (2 = short)";
"1";"Language Dependence (2 = no text)";
"1";"Conflict (1 = low conflict)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"102794";
"Name";"Caverna: The Cave Farmers <small>(2013)</small>";
"Beschreibung";"In Caverna: Die Höhlenbauern führt ihr eine Familie von Zwergen, die in einer Höhle in den Bergen lebt. Ihr erweitert euer Zuhause, indem ihr Ressourcen abbaut und Felder bestellt. Jede Runde weisen ihr eure Familienmitglieder unterschiedlichen Aufgaben zu wie Landwirtschaft, Bauen und Erkundung. Baut eure Ernte an, haltet Tiere und entdeckt versteckte Schätze, während ihr eure eigene Strategie entwickelt. Caverna bietet eine Vielzahl an Optionen und Pfaden zum Sieg. <span class='filter-values' data-player-number='2 3 4 5' data-mechanics='tilePlacement workerPlacement' data-themes='animals fantasy farming' ></span>";
"Tagline";"Aus einer einfachen Höhle erweiterst du dein Zwergenheim durch Bergbau, Landwirtschaft und mehr.";
"Thumbnail";"https://cf.geekdo-images.com/EAqbd46lFxo-7GumlO8U4w__thumb/img/g-qxFyjgqn7kwH3erf3jhmgYaIU=/fit-in/200x150/filters:strip_icc()/pic5598833.jpg";
"-2";"Difficulty (2 = easy)";
"-2";"Play Time (2 = short)";
"0";"Language Dependence (2 = no text)";
"1";"Conflict (1 = low conflict)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"-1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"185343";
"Name";"Anachrony <small>(2017)</small>";
"Beschreibung";"In Anachrony übernehmt ihr die Rolle von Anführer:innen auf einer post-apokalyptischen Erde, die in vier Pfade aufgeteilt ist: Harmonie, Dominanz, Fortschritt und Errettung. Nutzt die geheimnisvollen Zeitspalten, um Ressourcen zu sammeln und die drohende Asteroidenkatastrophe abzuwenden. Erforscht mit Spezialist:innen und Exosuits zerstörte Gebiete. Das Spiel bietet einzigartige Arbeiter-Einsetz-Mechaniken und unterschiedliche Ziele für jeden Pfad. <span class='filter-values' data-player-number='1 2 3 4' data-mechanics='workerPlacement' data-themes='scifi' ></span>";
"Tagline";"Nutze Exosuits und Zeitreisen, um deine Vision für die Zukunft nach dem Kataklysmus zu sichern.";
"Thumbnail";"https://cf.geekdo-images.com/31quLNzteInnevVRAABoow__thumb/img/a0G93aMOKp3_mmnCURYWuZd210U=/fit-in/200x150/filters:strip_icc()/pic3499707.jpg";
"-2";"Difficulty (2 = easy)";
"-1";"Play Time (2 = short)";
"2";"Language Dependence (2 = no text)";
"0";"Conflict (1 = low conflict)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"314040";
"Name";"Pandemic Legacy: Season 0 <small>(2020)</small>";
"Beschreibung";"In Pandemic Legacy: Season 0 seid ihr im Jahr 1962 als CIA-Agent:innen unterwegs, um ein sowjetisches Biowaffenprojekt namens &quot;MEDUSA&quot; zu stoppen. Ihr reist mit Tarnidentitäten durch die Welt, neutralisiert Gegner:innen und koordiniert Einsätze. Jede Partie bringt neue Regeln und Herausforderungen, die eure zukünftigen Missionen beeinflussen. Arbeitet zusammen, passt euch strategisch an und haltet den Bedrohungen stand, um eine globale Katastrophe zu verhindern. <span class='filter-values' data-player-number='2 3 4' data-mechanics='trading' data-themes='' ></span>";
"Tagline";"Arbeite während des Kalten Krieges mit anderen zusammen, um eine sowjetische Biogefahr zu verhindern.";
"Thumbnail";"https://cf.geekdo-images.com/y0x1zbkpUXjddzWWnhekYw__thumb/img/hj0jDCs-hKfkgqG-oOWu-kM-I6E=/fit-in/200x150/filters:strip_icc()/pic5581457.jpg";
"-1";"Difficulty (2 = easy)";
"1";"Play Time (2 = short)";
"-1";"Language Dependence (2 = no text)";
"1";"Conflict (1 = low conflict)";
"1";"Cooperative vs. competetive (1 = cooperative)";
"1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"184267";
"Name";"On Mars <small>(2020)</small>";
"Beschreibung";"In &quot;On Mars&quot; seid ihr Chef:astronaut:innen, die eine hochmoderne Kolonie auf dem Mars aufbauen. Zuerst abhängig von der Erde, reist ihr strategisch zwischen der Mars-Raumstation und dem Planeten, um wichtige Infrastrukturen wie Minen und Gewächshäuser zu errichten. Mit wachsender Kolonie managt ihr lebenswichtige Ressourcen und schließt Missionen ab, um zu gewinnen. Nutzt technologische Fortschritte, um die beste Mars-Siedlung zu schaffen. <span class='filter-values' data-player-number='2 3 4' data-mechanics='tilePlacement workerPlacement' data-themes='cities scifi' ></span>";
"Tagline";"Sei Teil der ersten Marskolonie und strebe danach, der beste Beitragende zu sein.";
"Thumbnail";"https://cf.geekdo-images.com/Nm0Iw8NoiM9V8IsifimGBw__thumb/img/4GFbhkEWyIublXmikE2Tep6wSIQ=/fit-in/200x150/filters:strip_icc()/pic4357658.jpg";
"-2";"Difficulty (2 = easy)";
"-2";"Play Time (2 = short)";
"2";"Language Dependence (2 = no text)";
"0";"Conflict (1 = low conflict)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"170216";
"Name";"Blood Rage <small>(2015)</small>";
"Beschreibung";"In Blood Rage führt ihr ein Wikingervolk durch die letzte Schlacht, denn Ragnarök naht. Erobert Länder, plündert Dörfer und führt epische Kämpfe gegen andere Clans, um euch Ruhm zu sichern. Auf eurer Reise wählt ihr über Karten die Gunst der Götter und verfolgt unterschiedliche Strategien. Die Kämpfe werden durch verdeckte Karten entschieden, und manchmal führt eine Niederlage zu noch größerem Ruhm. Nur die tapfersten Krieger:innen werden ihren Platz in Walhalla finden. <span class='filter-values' data-player-number='3 4' data-mechanics='areaControl drafting' data-themes='fantasy' ></span>";
"Tagline";"Ragnarök ist da! Sicher dir deinen Platz in Walhalla in epischen Wikingerkämpfen.";
"Thumbnail";"https://cf.geekdo-images.com/HkZSJfQnZ3EpS214xtuplg__thumb/img/NLhVdU8xazrgS5dA6nVCYmN2DNI=/fit-in/200x150/filters:strip_icc()/pic2439223.jpg";
"0";"Difficulty (2 = easy)";
"0";"Play Time (2 = short)";
"0";"Language Dependence (2 = no text)";
"-1";"Conflict (1 = low conflict)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"31260";
"Name";"Agricola <small>(2007)</small>";
"Beschreibung";"In Agricola seid ihr Bauern auf einem kleinen Hof. Ihr beginnt mit bescheidenen Mitteln, eure Felder zu bestellen und Tiere zu züchten. Jeder Spielzug bringt neue Möglichkeiten; von Material sammeln über Felder pflügen bis zu Zäunen bauen. Entscheidet weise, um eure Familie zu versorgen und euren Hof zu erweitern. Die Komplexität und Vielfalt der Karten sorgt dafür, dass jede Partie anders ist und euch stets neue Strategien offenbart. <span class='filter-values' data-player-number='1 2 3 4 5' data-mechanics='workerPlacement drafting' data-themes='animals farming' ></span>";
"Tagline";"Baue deinen Bauernhof auf, indem du Felder bestellst und Vieh züchtest. Aber vergiss nicht zu essen!";
"Thumbnail";"https://cf.geekdo-images.com/dDDo2Hexl80ucK1IlqTk-g__thumb/img/GHGdnCfeysoP_34gLnofJcNivW8=/fit-in/200x150/filters:strip_icc()/pic831744.jpg";
"-2";"Difficulty (2 = easy)";
"-2";"Play Time (2 = short)";
"-1";"Language Dependence (2 = no text)";
"0";"Conflict (1 = low conflict)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"-1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"321608";
"Name";"Hegemony: Lead Your Class to Victory <small>(2023)</small>";
"Beschreibung";"In Hegemony: Lead Your Class to Victory taucht ihr in eine fiktive Nation ein, in der die Klassen aufeinanderprallen. Spielt als Arbeiter:innenklasse, Mittelklasse, Kapitalist:innen oder der Staat – jede Gruppe hat ihre eigenen Ziele und besonderen Fähigkeiten. Nutzt politischen Einfluss, um über Richtlinien abzustimmen, die das Spiel beeinflussen. Reformiert das System, verteidigt Profite oder sorgt für den Staatsausgleich – wie führt ihr eure Klasse zum Erfolg? <span class='filter-values' data-player-number='3 4' data-mechanics='workerPlacement trading' data-themes='' ></span>";
"Tagline";"Simuliere eine ganze zeitgenössische Nation in diesem asymmetrischen, politisch-ökonomischen Eurogame.";
"Thumbnail";"https://cf.geekdo-images.com/DCLgJlrvB-EqL6A3WgQLMQ__thumb/img/9yp6ANJx6cqdQqQ6hkNr3zA88vw=/fit-in/200x150/filters:strip_icc()/pic5715770.jpg";
"-2";"Difficulty (2 = easy)";
"-2";"Play Time (2 = short)";
"-1";"Language Dependence (2 = no text)";
"0";"Conflict (1 = low conflict)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"2";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"255984";
"Name";"Sleeping Gods <small>(2021)</small>";
"Beschreibung";"In &quot;Sleeping Gods&quot; übernehmt ihr die Rolle der Kapitänin Sofi Odessa und ihrer Crew, die sich 1929 mit dem Dampfschiff &quot;Manticore&quot; in einer fremden Welt verirrt haben. Ihr erkundet unbekannte Inseln, trefft faszinierende Figuren und sucht die Totems der Götter. Jede Partie ist Teil einer Kampagne, ihr könnt euren Fortschritt einfach speichern und später weitermachen. Entdeckt neue Abenteuer und trefft Entscheidungen, die die Geschichte beeinflussen. Ideal für Solo- oder Gruppenspiele. <span class='filter-values' data-player-number='1 2 3' data-mechanics='pushYourLuck' data-themes='adventure fantasy nautical' ></span>";
"Tagline";"Fahrten des Dampfschiffs &quot;Manticore&quot; und ihrer Crew auf dem Wandernden Meer.";
"Thumbnail";"https://cf.geekdo-images.com/Zdt8l4oTBpFICsMyNof7Jg__thumb/img/71w4Tt3xOnuDEDTCG8ni63QUhVE=/fit-in/200x150/filters:strip_icc()/pic5975244.png";
"-1";"Difficulty (2 = easy)";
"-2";"Play Time (2 = short)";
"-1";"Language Dependence (2 = no text)";
"1";"Conflict (1 = low conflict)";
"1";"Cooperative vs. competetive (1 = cooperative)";
"1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"253344";
"Name";"Cthulhu: Death May Die <small>(2019)</small>";
"Beschreibung";"In Cthulhu: Death May Die schlüpft ihr in die Rolle von Ermittler:innen der 1920er Jahre, die mutig versuchen, die Großen Alten zu beschwören und zu besiegen. Dieses kooperative Spiel, inspiriert von H.P. Lovecraft, fordert euch heraus, eure geistige Gesundheit im Griff zu behalten, während ihr euch durch Szenarien bewegt, in denen Wahnsinn manchmal nützlich sein kann. Spannende Würfelwürfe, taktische Aktionen und viele unabhängige Episoden sorgen für abwechslungsreichen Spielspaß. <span class='filter-values' data-player-number='1 2 3 4' data-mechanics='' data-themes='fantasy horror' ></span>";
"Tagline";"Unterbrich das Ritual und besiege die Großen Alten in diesem kooperativen Würfelspiel.";
"Thumbnail";"https://cf.geekdo-images.com/e8D09pfFsUsoX1D81EeoZg__thumb/img/j03wBmZg1Kp5QaaIu9p-O8XRqeU=/fit-in/200x150/filters:strip_icc()/pic4705171.jpg";
"0";"Difficulty (2 = easy)";
"-1";"Play Time (2 = short)";
"0";"Language Dependence (2 = no text)";
"1";"Conflict (1 = low conflict)";
"1";"Cooperative vs. competetive (1 = cooperative)";
"1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"251661";
"Name";"Oathsworn: Into the Deepwood <small>(2022)</small>";
"Beschreibung";"In Oathsworn: Into the Deepwood erkundet ihr als Teil einer freien Kompanie, die gegen furchterregende Kreaturen und den unheimlichen Tiefwald kämpft, epische Abenteuer. Das Spiel vereint Erzählkunst und taktische Kämpfe, unterstützt durch eine Geschichte, die von euren Entscheidungen geprägt wird. Erlebt spannende Bosskämpfe und entwickelt eure Gruppe, findet Verbündete und sammelt Beute, während ihr euer Vermächtnis aufbaut. <span class='filter-values' data-player-number='1 2 3 4' data-mechanics='deduction pushYourLuck deckBuilding' data-themes='adventure fantasy' ></span>";
"Tagline";"Kämpfe um das Überleben der Menschheit gegen unnatürliche Schrecken und den Tiefwald selbst.";
"Thumbnail";"https://cf.geekdo-images.com/dezQ4YjF03lZVxTdI-UJYw__thumb/img/ddtxNyNC1fPEi5M-uc-dQyNovws=/fit-in/200x150/filters:strip_icc()/pic6863204.jpg";
"-2";"Difficulty (2 = easy)";
"0";"Play Time (2 = short)";
"-2";"Language Dependence (2 = no text)";
"1";"Conflict (1 = low conflict)";
"1";"Cooperative vs. competetive (1 = cooperative)";
"2";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"161533";
"Name";"Lisboa <small>(2017)</small>";
"Beschreibung";"In &quot;Lisboa&quot; seid ihr Adelige, die nach dem verheerenden Erdbeben von 1755 den Wiederaufbau der Stadt übernehmen. Nutzt euren Einfluss, um Geschäfte zu eröffnen, Gebäude zu errichten und den königlichen Schatz zu verwalten. Mit cleverem Einsatz von Plättchen, Karten und Gebietskontrolle gestaltet ihr das Stadtbild neu. Genaues Planen und kluge Entscheidungen bringen euch die Perücken ein, die über Sieg oder Niederlage entscheiden. <span class='filter-values' data-player-number='2 3 4' data-mechanics='tilePlacement areaControl drafting' data-themes='cities' ></span>";
"Tagline";"Tritt an, um die Stadt Lissabon nach dem großen Erdbeben von 1755 wieder aufzubauen.";
"Thumbnail";"https://cf.geekdo-images.com/OrHS8_a1CqSGiXeTfCk0Wg__thumb/img/ZBTT0qZcD5HMFlhFN7PLMe6zXvg=/fit-in/200x150/filters:strip_icc()/pic3209553.jpg";
"-2";"Difficulty (2 = easy)";
"-1";"Play Time (2 = short)";
"2";"Language Dependence (2 = no text)";
"0";"Conflict (1 = low conflict)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"221107";
"Name";"Pandemic Legacy: Season 2 <small>(2017)</small>";
"Beschreibung";"Pandemic Legacy: Season 2 entführt euch in eine Welt, die sich nach einer verheerenden Seuche wieder aufbauen muss. Ihr lebt auf schwebenden Stationen, den sogenannten &quot;Havens&quot;, und begebt euch auf die Suche zu abgeschnittenen Städten, um ihnen beim Überleben zu helfen. Das kooperative Spiel stellt euch ständig vor neue Herausforderungen, und eure Entscheidungen prägen zukünftige Partien. Erkundet die Welt, die übrig geblieben ist, und kämpft für die Zukunft der Menschheit. <span class='filter-values' data-player-number='2 3 4' data-mechanics='trading' data-themes='animals scifi' ></span>";
"Tagline";"Die Welt ist ein Rätsel nach einer verheerenden Pandemie—wo wird dein Team hingehen?";
"Thumbnail";"https://cf.geekdo-images.com/Qtkb-UTvHa0-kxt_MK1nKw__thumb/img/MfKsnJUTx9IQV-o12Fahxx5IaDQ=/fit-in/200x150/filters:strip_icc()/pic3763549.jpg";
"-1";"Difficulty (2 = easy)";
"1";"Play Time (2 = short)";
"-2";"Language Dependence (2 = no text)";
"1";"Conflict (1 = low conflict)";
"1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"231733";
"Name";"Obsession <small>(2018)</small>";
"Beschreibung";"In Obsession leitet ihr ein angeschlagenes Familienanwesen im viktorianischen England. Eure Aufgabe ist es, das Anwesen durch den Erwerb prunkvoller Bauplättchen und dem Aufbau eines fähigen Dienstpersonals zu erneuern und pompöse Veranstaltungen zu organisieren. Nutzt die Worker Placement-Mechanik, um euer Ansehen zu steigern und wichtige Kontakte zu knüpfen. Erfüllt Ziele, um die Gunst der Elite von Derbyshire zu gewinnen und eine romantische Verbindung einzugehen, die alles verändern könnte. <span class='filter-values' data-player-number='1 2 3 4' data-mechanics='deckBuilding drafting' data-themes='' ></span>";
"Tagline";"Renoviere ein Anwesen, verwalte Diener:innen und finde die Liebe im viktorianischen England.";
"Thumbnail";"https://cf.geekdo-images.com/sy89BiuZXfbSnG7Cag9tBQ__thumb/img/eTnMwfCC2jCGDPXC08SIaMXNOTM=/fit-in/200x150/filters:strip_icc()/pic5902073.png";
"-1";"Difficulty (2 = easy)";
"0";"Play Time (2 = short)";
"0";"Language Dependence (2 = no text)";
"0";"Conflict (1 = low conflict)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"205059";
"Name";"Villen des Wahnsinns: Zweite Edition <small>(2016)</small>";
"Beschreibung";"In Villen des Wahnsinns: Zweite Edition taucht ihr in die unheimliche Welt von Arkham ein, um mysteriöse Villen zu erkunden. Dieses app-gesteuerte, kooperative Spiel lässt euch in die Rolle von mutigen Ermittler:innen schlüpfen. Löst knifflige Rätsel, sammelt nützliche Werkzeuge und Waffen und stellt euch furchteinflößenden Monstern und dem Wahnsinn. Die App führt euch und sorgt für Spannung, während ihr Geheimnisse aufdeckt und ums Überleben kämpft. Jede Partie ist ein einzigartiges Abenteuer voller Gänsehaut. <span class='filter-values' data-player-number='1 2 3 4 5' data-mechanics='' data-themes='adventure fantasy horror' ></span>";
"Tagline";"Entwirre Geheimnisse in Arkham mit deinem Ermittlerteam in diesem app-gesteuerten Spiel.";
"Thumbnail";"https://cf.geekdo-images.com/LIooA9bTdjnE9qmhjL-UFw__thumb/img/kwaa7aI2sMeyWV5JSRKcKrS5hC8=/fit-in/200x150/filters:strip_icc()/pic3118622.jpg";
"0";"Difficulty (2 = easy)";
"-2";"Play Time (2 = short)";
"-1";"Language Dependence (2 = no text)";
"1";"Conflict (1 = low conflict)";
"1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"182874";
"Name";"Grand Austria Hotel <small>(2015)</small>";
"Beschreibung";"In Grand Austria Hotel verwaltet ihr ein kleines Café in Wien, das ihr in ein luxuriöses Hotel verwandeln wollt. Während die Stadt wichtige Gäste und Reisende anzieht, müsst ihr ihre Wünsche erfüllen, Personal einstellen und elegante Zimmer vorbereiten. Das Spiel erfordert strategisches Würfeln und geschickte Aktionswahl, wobei jede Partie dank 116 unterschiedlichen Karten und variabler Startsituation neue Herausforderungen bietet. <span class='filter-values' data-player-number='2 3' data-mechanics='drafting' data-themes='' ></span>";
"Tagline";"Bediene Gäste und bereite Zimmer vor, um der beste Hotelier der Wiener Moderne zu werden.";
"Thumbnail";"https://cf.geekdo-images.com/GlCmHjdLwv3SqSjv52ToGw__thumb/img/WXzXZh50EGKd1U2fg75fCbFIL_8=/fit-in/200x150/filters:strip_icc()/pic6966955.jpg";
"-1";"Difficulty (2 = easy)";
"-1";"Play Time (2 = short)";
"2";"Language Dependence (2 = no text)";
"0";"Conflict (1 = low conflict)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"126163";
"Name";"Tzolk'in: The Mayan Calendar <small>(2012)</small>";
"Beschreibung";"In Tzolk'in: Der Maya-Kalender taucht ihr ein in die Welt der alten Maya. Ihr führt einen Stamm und platziert eure Arbeiter auf riesigen, rotierenden Zahnrädern. Während sich die Räder drehen, gelangen eure Arbeiter zu verschiedenen Aktionsfeldern, wo ihr Ressourcen sammeln, Monumente errichten und in Tempeln vorankommen könnt. Das geschickte Management von Mais und Arbeitern ist der Schlüssel, um die Gunst der Götter zu gewinnen und siegreich zu sein. <span class='filter-values' data-player-number='2 3 4' data-mechanics='workerPlacement' data-themes='ancient fantasy farming' ></span>";
"Tagline";"Führe dein Volk, errichte Monumente und mache Opfergaben, um die Gunst der Götter zu erlangen.";
"Thumbnail";"https://cf.geekdo-images.com/kXf7mDyDYuHg6oe8yTUIEA__thumb/img/or9mAn4ClljY_wO_zvsLJDqs9tU=/fit-in/200x150/filters:strip_icc()/pic4604439.jpg";
"-2";"Difficulty (2 = easy)";
"0";"Play Time (2 = short)";
"2";"Language Dependence (2 = no text)";
"0";"Conflict (1 = low conflict)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"-1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"2651";
"Name";"Power Grid <small>(2004)</small>";
"Beschreibung";"In Power Grid werdet ihr zu Energieversorger:innen, die um die Stromversorgung der meisten Städte konkurrieren. Ihr müsst geschickt auf Kraftwerke bieten, ein Netzwerk von Verbindungen aufbauen und eure Ressourcen klug managen. Während ihr Kraftwerke kauft, werden effizientere Optionen verfügbar, was sorgfältige Planung erfordert. Der schwankende Ressourcenmarkt und das dynamische Auktionssystem sorgen für spannende Momente in dieser fesselnden Wirtschaftssimulation. <span class='filter-values' data-player-number='3 4 5 6' data-mechanics='auction' data-themes='cities' ></span>";
"Tagline";"Biete, vernetze und verwalte Ressourcen, um als Erste:r die meisten Städte mit Strom zu versorgen.";
"Thumbnail";"https://cf.geekdo-images.com/yd6LuatytHRhcFCxCf-EEg__thumb/img/jWTonZ5oYNlPzpELKHIJGWSS0Y8=/fit-in/200x150/filters:strip_icc()/pic4459753.jpg";
"-1";"Difficulty (2 = easy)";
"-1";"Play Time (2 = short)";
"2";"Language Dependence (2 = no text)";
"0";"Conflict (1 = low conflict)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"-1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"276025";
"Name";"Maracaibo <small>(2019)</small>";
"Beschreibung";"In Maracaibo segelt ihr im 17. Jahrhundert durch die Karibik und strebt nach Ruhm und Reichtum. Ihr bewegt euer Schiff um die Inseln, knüpft Allianzen mit drei mächtigen Nationen und tauscht Waren, während ihr eure Ressourcen mit vielseitigen Karten managt. Der besondere Questmodus bietet eine spannende Geschichte, die es zu entdecken gilt. Stürzt euch in dieses strategische Abenteuer und balanciert Diplomatie, Handel und Entdeckung! <span class='filter-values' data-player-number='1 2 3 4' data-mechanics='' data-themes='nautical' ></span>";
"Tagline";"Seefahrer reisen, um Reichtum und Ruhm im karibischen 17. Jahrhundert zu erlangen.";
"Thumbnail";"https://cf.geekdo-images.com/rMNa0k05zMdKgSEp26Q3Tw__thumb/img/lVlnhYyxlZb3WuKZJHLoJcFHEjs=/fit-in/200x150/filters:strip_icc()/pic4917407.jpg";
"-2";"Difficulty (2 = easy)";
"-1";"Play Time (2 = short)";
"1";"Language Dependence (2 = no text)";
"0";"Conflict (1 = low conflict)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"244521";
"Name";"The Quacks of Quedlinburg <small>(2018)</small>";
"Beschreibung";"In Die Quacksalber von Quedlinburg schlüpft ihr in die Rolle von kuriosen Quacksalber:innen, die geheime Tränke mischen. Ihr zieht Zutatenchips aus eurem Beutel und fügt sie eurem kochenden Kessel hinzu, in der Hoffnung, die Mischung nicht zu verderben. Je besser ihr euer Glück herausfordert, ohne den Kessel explodieren zu lassen, desto wertvoller wird euer Trank. Punktet und verbessert eure Zutaten über neun Runden, um als beste:r Alchemist:in zu triumphieren. <span class='filter-values' data-player-number='2 3 4' data-mechanics='pushYourLuck deckBuilding drafting' data-themes='medieval' ></span>";
"Tagline";"Ziehe Zutaten aus deinem Vorrat, um deinen Kessel zum Blubbern zu bringen, aber hoffentlich nicht zum Explodieren!";
"Thumbnail";"https://cf.geekdo-images.com/pH5LgRL4mNRon-2NsSDb1Q__thumb/img/E_XspsgbgrVOwOeCuZMO1S8W2rk=/fit-in/200x150/filters:strip_icc()/pic6137509.png";
"1";"Difficulty (2 = easy)";
"1";"Play Time (2 = short)";
"0";"Language Dependence (2 = no text)";
"1";"Conflict (1 = low conflict)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"216132";
"Name";"Clans of Caledonia <small>(2017)</small>";
"Beschreibung";"In Clans of Caledonia führt ihr euren Clan in das wirtschaftliche Zeitalter des 19. Jahrhunderts in Schottland. Ihr produziert und handelt mit Waren wie Schafen, Baumwolle und Whisky. Der modulare Spielplan sorgt mit unterschiedlichen Konfigurationen für Abwechslung, und die speziellen Fähigkeiten eures Clans bieten einzigartige Strategien. Plant eure Aktionen, verbessert eure Produktionen und setzt euch im Wettbewerb um den Export und Handel durch. <span class='filter-values' data-player-number='1 2 3 4' data-mechanics='' data-themes='farming' ></span>";
"Tagline";"Führe deinen einzigartigen schottischen Clan zu wirtschaftlicher Macht durch Produktion, Handel und Export.";
