"Tagline";"Erkunde, kämpfe und verhandle in einem dunklen Artusreich.";
"Thumbnail";"https://cf.geekdo-images.com/aAwBzPzta4joKfFZt05hCw__thumb/img/zvV21ZaydrMSEbbYSNXcmw3WmfY=/fit-in/200x150/filters:strip_icc()/pic4385726.jpg";
"-1";"Difficulty (2 = easy)";
"-1";"Play Time (2 = short)";
"1";"Cooperative vs. competetive (1 = cooperative)";
"1";"Conflict (1 = low conflict)";
"-2";"Language Dependence (2 = no text)";
"0";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"310873";
"Name";"Carnegie <small>(2022)</small>";
"Beschreibung";"In Carnegie schlüpft ihr in die Rolle von Unternehmer:innen und baut euer Geschäft im aufstrebenden Stahlmarkt der USA aus. Inspiriert von Andrew Carnegie rekrutiert und verwaltet ihr Mitarbeitende, investiert in Immobilien und plant Transportwege. Über 20 Runden trefft ihr strategische Entscheidungen, um Ansehen zu erlangen. Durch geschicktes Ressourcenmanagement und Netzwerkaufbau werdet ihr zu einflussreichen Wohltäter:innen und Unternehmer:innen eurer Zeit. <span class='filter-values' data-player-number='1 2 3 4' data-mechanics='networks workerPlacement' data-themes='economy-infrastructure newHistory' ></span>";
"Tagline";"Werde der einflussreichste Unternehmer und Wohltäter deiner Ära!";
"Thumbnail";"https://cf.geekdo-images.com/0qxz9DRRhsJrIW1TJ-kz0w__thumb/img/ma4yc5wbMVrfbg9r21-LxGVwRKw=/fit-in/200x150/filters:strip_icc()/pic5710736.jpg";
"-2";"Difficulty (2 = easy)";
"-1";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"2";"Language Dependence (2 = no text)";
"1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"236457";
"Name";"Architects of the West Kingdom <small>(2018)</small>";
"Beschreibung";"In Architects of the West Kingdom wirst du als königliche:r Baumeister:in beauftragt, beeindruckende Bauwerke zu errichten und das Wohlwollen des Königs zu gewinnen. Sammle Rohstoffe, stelle Lehrlinge ein und überwache sorgsam deine Arbeitskräfte. Doch Vorsicht: Rival:innen können jede deiner Handlungen beeinträchtigen. Entscheide, ob du tugendhaft bist oder den dunklen Weg des Schwarzmarkts gehst. Nur durch kluge Entscheidungen kannst du das Spiel mit dem meisten Ruhm gewinnen. <span class='filter-values' data-player-number='2 3 4 5' data-mechanics='drafting workerPlacement' data-themes='oldHistory arts economy-infrastructure' ></span>";
"Tagline";"Wirst du ein:e tugendhafte:r oder niederträchtige:r Diener:in des Königs sein? Baue deinen Weg zum Ruhm.";
"Thumbnail";"https://cf.geekdo-images.com/OAX7HfOz-9N60StgADzd0g__thumb/img/sBMaoJ-Kz74lJ6djcl-NNMTr0Wo=/fit-in/200x150/filters:strip_icc()/pic3781944.png";
"0";"Difficulty (2 = easy)";
"0";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"1";"Language Dependence (2 = no text)";
"0";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"240980";
"Name";"Blood on the Clocktower <small>(2022)</small>";
"Beschreibung";"In Blood on the Clocktower wacht ihr über das verschlafene Dorf Ravenswood Bluff, in dem ein Dämon sein Unwesen treibt. Als Dorfbewohner:innen müsst ihr Informationen austauschen, Allianzen schmieden und eure besonderen Fähigkeiten nutzen, um den Dämon zu entlarven. Mit einer Mischung aus sozialer Deduktion, Bluffen und strategischem Spiel kann jede Entscheidung über Sieg oder Niederlage entscheiden. Selbst im Tod bleibt ihr im Spiel, um es als Geist zu beeinflussen. <span class='filter-values' data-player-number='7' data-mechanics='deduction party trading' data-themes='horror murder' ></span>";
"Tagline";"Finde heraus, wer der Dämon ist, durch Logik und Bluffen. Selbst als Toter spielst du weiter.";
"Thumbnail";"https://cf.geekdo-images.com/HINb2nkFn5IiZxAlzQIs4g__thumb/img/cRCX-PIROiSFG5aLvwkn2O7tHsg=/fit-in/200x150/filters:strip_icc()/pic7009391.jpg";
"-1";"Difficulty (2 = easy)";
"-1";"Play Time (2 = short)";
"0";"Cooperative vs. competetive (1 = cooperative)";
"-1";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"271055";
"Name";"Dwellings of Eldervale <small>(2020)</small>";
"Beschreibung";"In Dwellings of Eldervale erkundet ihr eine magische Welt voller elementarer Kreaturen und uralter Mächte. Ihr führt eine einzigartige Fraktion an, setzt Arbeiter ein, um Ressourcen zu sammeln, kämpft gegen Gegner:innen und errichtet mächtige Behausungen. Das Spiel vereint Worker Placement, Gebietsbeherrschung und Engine Building auf einem modularen Spielplan, der sich jedes Mal verändert. Plant eure Züge, nutzt die Elemente zu eurem Vorteil und ringt um die Vorherrschaft in Eldervale. <span class='filter-values' data-player-number='1 2 3 4' data-mechanics='workerPlacement' data-themes='fantasy' ></span>";
"Tagline";"Kämpfe um die Kontrolle über ein neues Fantasy-Reich in diesem Worker-Placement-Spiel.";
"Thumbnail";"https://cf.geekdo-images.com/qJQXn0kvzvHBKWzSQN7vpw__thumb/img/nyFpcKV3cBOVO1pEImnBYLc_BRE=/fit-in/200x150/filters:strip_icc()/pic4742944.jpg";
"-1";"Difficulty (2 = easy)";
"-2";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"122515";
"Name";"Keyflower <small>(2012)</small>";
"Beschreibung";"Keyflower ist ein spannendes Strategiespiel, in dem ihr euer Dorf über vier Jahreszeiten hinweg ausbaut. Ihr startet mit einer Heimatkarte und farbigen Arbeiter:innen, um neue Plättchen zu ersteigern oder Ressourcen zu produzieren. Nutzt die ständig wechselnde Kombination von Dorfplättchen, um effektiv zu planen und zu handeln. Verfügbares Material, Fähigkeiten und kluge Gebote entscheiden über euren Erfolg und die meisten Punkte sichern den Spielsieg. Entdeckt neue Strategien in jeder Partie. <span class='filter-values' data-player-number='2 3 4 5' data-mechanics='auction networks tilePlacement workerPlacement' data-themes='economy-infrastructure newHistory' ></span>";
"Tagline";"Miss dich in einem einzigartigen Auktionssystem, um das wohlhabendste Dorf zu errichten.";
"Thumbnail";"https://cf.geekdo-images.com/HbfgxDJZQnNEZQKvpmJxQg__thumb/img/5t1MtJEDdhSgtyJlmu3Hu1qR_ZQ=/fit-in/200x150/filters:strip_icc()/pic2278942.jpg";
"-1";"Difficulty (2 = easy)";
"-1";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"2";"Language Dependence (2 = no text)";
"-1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"217372";
"Name";"The Quest for El Dorado <small>(2017)</small>";
"Beschreibung";"In The Quest for El Dorado führt ihr eine Expedition durch den südamerikanischen Dschungel. Stellt ein starkes Team zusammen, indem ihr verschiedene Helfer:innen wie Pfadfinder:innen und Wissenschaftler:innen anheuert. Mit geschicktem Deckbau und klugem Ressourcenmanagement überholt ihr eure Gegner:innen, um als Erste die goldene Stadt zu erreichen. Jede Partie bietet durch das variable Spielfeld neue Herausforderungen und fordert strategisches Geschick. <span class='filter-values' data-player-number='2 3 4' data-mechanics='deckBuilding drafting' data-themes='adventure' ></span>";
"Tagline";"Rase durch den dichten Dschungel Südamerikas auf der Suche nach der legendären Stadt aus Gold.";
"Thumbnail";"https://cf.geekdo-images.com/b5VyYjNfAxJ4Z-Dx2UWlqg__thumb/img/TB_X7b0PIfykfnI12rm3bt6rnGY=/fit-in/200x150/filters:strip_icc()/pic7945692.jpg";
"1";"Difficulty (2 = easy)";
"1";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"1";"Conflict (1 = low conflict)";
"1";"Language Dependence (2 = no text)";
"0";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"170042";
"Name";"Raiders of the North Sea <small>(2015)</small>";
"Beschreibung";"In Raiders of the North Sea schlüpft ihr in die Rolle von Wikingerkrieger:innen, die den Häuptling beeindrucken wollen. Mit einer Mischung aus strategischem Arbeitereinsatz und spannenden Raubzügen sammelt ihr Gold, Eisen und Vieh. Bereitet euch im Dorf vor, indem ihr eine tapfere Mannschaft rekrutiert und Vorräte sammelt. Jeder Zug besteht aus dem Platzieren und Nehmen von Arbeiter:innen, um kluge Aktionen auszuführen. Raubt Häfen, Außenposten und mehr, um Ruhm und Siege zu erringen. <span class='filter-values' data-player-number='2 3 4' data-mechanics='workerPlacement' data-themes='oldHistory nautical' ></span>";
"Tagline";"Sammle deine Wikingercrew, um Meere und Länder für Ruhm zu plündern!";
"Thumbnail";"https://cf.geekdo-images.com/hXdfAhgZ8OeyWLunt36wlw__thumb/img/vh7ttK5C_kKf5YZNYOY4vfsgXHU=/fit-in/200x150/filters:strip_icc()/pic3578101.jpg";
"0";"Difficulty (2 = easy)";
"0";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"0";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"42";
"Name";"Tigris & Euphrates <small>(1997)</small>";
"Beschreibung";"In Tigris & Euphrates lenkst du deine Zivilisation im fruchtbaren Halbmond der Antike. Mit geschicktem Plättchenlegen setzt ihr Anführer:innen in Landwirtschaft, Handel, Religion und Regierung ein, um Siegpunkte zu sammeln. Euer Punktestand zeigt eure schwächste Kategorie, was eine ausgewogene Entwicklung erfordert. Begegnet externen und internen Konflikten, wenn Zivilisationen sich begegnen. Das Ziggurat-Feature bringt zusätzliche Strategien und Herausforderungen. <span class='filter-values' data-player-number='3 4' data-mechanics='areaControl networks tilePlacement' data-themes='oldHistory economy-infrastructure' ></span>";
"Tagline";"Halte deine mesopotamische Zivilisation durch Revolutionen und Kriege im Gleichgewicht.";
"Thumbnail";"https://cf.geekdo-images.com/soAzNVWglCdVBacNjoCTJw__thumb/img/0UPEyOaSFyqEH1ikrSig_218RQ0=/fit-in/200x150/filters:strip_icc()/pic2338267.jpg";
"-1";"Difficulty (2 = easy)";
"-1";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"-1";"Conflict (1 = low conflict)";
"2";"Language Dependence (2 = no text)";
"-2";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"40834";
"Name";"Dominion: Intrigue <small>(2009)</small>";
"Beschreibung";"In Dominion: Die Intrige seid ihr Adelige, die das beste Kartendeck zusammenstellen müssen, um Macht zu erlangen. Ihr startet mit einem kleinen Stapel an Karten, aber durch geschickten Kauf und taktisches Ausspielen eurer Karten optimiert ihr euren Weg zu den Siegpunktkarten. Es gibt viele Strategien, um eure Gegner:innen zu überlisten und als Sieger:in hervorzugehen. Mit neuen Königreichkarten erweitert das Spiel das Dominion-Universum um spannende Interaktionen und Möglichkeiten. <span class='filter-values' data-player-number='2 3 4' data-mechanics='cards deckBuilding drafting' data-themes='oldHistory' ></span>";
"Tagline";"Rekrutiere Folterer, Schwindler und Saboteure, um Reichtum zu erlangen und das Königreich zu dominieren.";
"Thumbnail";"https://cf.geekdo-images.com/OGOmpi0GgwOwH2y28QgkuA__thumb/img/jnSHqOXWLN3PfdpCtnfjf44oTsA=/fit-in/200x150/filters:strip_icc()/pic460011.jpg";
"0";"Difficulty (2 = easy)";
"2";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"-1";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"-1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"18602";
"Name";"Caylus <small>(2005)</small>";
"Beschreibung";"In Caylus schlüpft ihr in die Rolle von Meister:innenbauten im mittelalterlichen Frankreich. Baut das Schloss des Königs und entwickelt die Stadt drumherum, indem ihr Arbeiter:innen in den Gebäuden einsetzt. Sammelt Ressourcen und errichtet neue Gebäude entlang der Straßen. Beeinflusst den Vogt, um die Nutzung der Gebäude zu steuern. Setzt gezielt eure Mittel ein, um Prestige und königliche Gunst zu erlangen und somit als erfolgreichste:r Baumeister:in hervorzugehen. <span class='filter-values' data-player-number='2 3 4' data-mechanics='workerPlacement' data-themes='oldHistory economy-infrastructure' ></span>";
"Tagline";"Du lässt Arbeiter:innen bezahlen und bestechen einen Beamten, um ein Château zu bauen und königliche Gunst zu erlangen.";
"Thumbnail";"https://cf.geekdo-images.com/yC7nOSc1x5PT-oNnh6TEcQ__thumb/img/ec9AK_e7FTbxy9tA8er2wW4UnqA=/fit-in/200x150/filters:strip_icc()/pic1638795.jpg";
"-2";"Difficulty (2 = easy)";
"-2";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"2";"Language Dependence (2 = no text)";
"-1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"73439";
"Name";"Troyes <small>(2010)</small>";
"Beschreibung";"In Troyes erlebt ihr die Geschichte der bekannten Stadt in der Champagne. Ihr lenkt euer Würfelvolk und beeinflusst die religiösen, militärischen und zivilen Bereiche. Baut an der Kathedrale, verteidigt die Stadt und reagiert auf Ereignisse. Handelt klug mit anderen und maximiert eure Ressourcen, um Ruhm zu gewinnen. Euer strategisches Geschick entscheidet über eure Erfolge in der Geschichte der Stadt. <span class='filter-values' data-player-number='2 3 4' data-mechanics='areaControl workerPlacement' data-themes='oldHistory economy-infrastructure' ></span>";
"Tagline";"Verteidige die Stadt und erlange Macht, indem du Händler:innen, Ritter:innen und Klerus beeinflusst.";
"Thumbnail";"https://cf.geekdo-images.com/fBIe-aEPtJKC-ceNlspK6A__thumb/img/Npv5mrWBkjnlKjl_8hGLNk9CCwc=/fit-in/200x150/filters:strip_icc()/pic750583.jpg";
"-1";"Difficulty (2 = easy)";
"0";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"2";"Language Dependence (2 = no text)";
"-1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"203993";
"Name";"Lorenzo il Magnifico <small>(2016)</small>";
"Beschreibung";"In &quot;Lorenzo il Magnifico&quot; führt ihr eine Adelsfamilie, die im Zeitalter der Renaissance um Ruhm und Ansehen kämpft. Setzt eure Familienmitglieder taktisch ein, um Ressourcen zu sammeln, Entwicklungskarten zu erwerben und deren Effekte zu aktivieren. Achtet dabei auf eure Beziehungen zur Kirche, um Strafmaßnahmen zu vermeiden. Am Ende zeigt sich, wer mit kluger Strategie und geschickter Planung die meisten Prestigepunkte sammeln konnte. <span class='filter-values' data-player-number='2 3 4' data-mechanics='drafting workerPlacement' data-themes='newHistory' ></span>";
"Tagline";"Vermeide die Exkommunikation und führe deine Familie während der italienischen Renaissance zur Macht.";
"Thumbnail";"https://cf.geekdo-images.com/8G6GkImjt0F_L5aYb8fmtQ__thumb/img/MoUo5LUThQh7CyxGX6QnPBM5zAo=/fit-in/200x150/filters:strip_icc()/pic3175535.jpg";
"-1";"Difficulty (2 = easy)";
"-1";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"2";"Language Dependence (2 = no text)";
"0";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"146021";
"Name";"Eldritch Horror <small>(2013)</small>";
"Beschreibung";"In Eldritch Horror stellt ihr euch als Ermittler:innen einer drohenden Katastrophe entgegen. Auf weltweiten Missionen kämpft ihr gemeinsam gegen monströse Gegner:innen, löst rätselhafte Geheimnisse und reist durch dunkle Dimensionen. Eure Entscheidungen sind entscheidend: Schließt Tore zu anderen Welten und findet wichtige Hinweise. Jede Partie mit einzigartigen Charakteren und spannungsgeladenen Begegnungen verspricht eine neue, epische Herausforderung. <span class='filter-values' data-player-number='1 2 3 4' data-mechanics='storytelling' data-themes='adventure horror war' ></span>";
"Tagline";"Ein unbekannter Uralter nähert sich der Welt – und du musst Rätsel lösen, um ihn aufzuhalten.";
"Thumbnail";"https://cf.geekdo-images.com/oxdsZKIX5_3ovDo38EIaeg__thumb/img/I1oCwOcGxAOVx2VE2LcXuKWoLvY=/fit-in/200x150/filters:strip_icc()/pic1872452.jpg";
"-1";"Difficulty (2 = easy)";
"-2";"Play Time (2 = short)";
"1";"Cooperative vs. competetive (1 = cooperative)";
"1";"Conflict (1 = low conflict)";
"-1";"Language Dependence (2 = no text)";
"-1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"337627";
"Name";"Voidfall <small>(2023)</small>";
"Beschreibung";"In Voidfall kämpft ihr als Anführer:in eines Großen Hauses gegen die intergalaktische Verderbnis der Voidborn. In drei Zyklen trefft ihr strategische Entscheidungen, um euer Imperium zu entwickeln und in entscheidenden Raumkämpfen gegen infizierte Kräfte oder andere Spieler:innen anzutreten. Setzt eure Fokus-Karten geschickt ein, spielt solo, im Koop oder gegeneinander und stellt das Gleichgewicht im Domineum wieder her. Verschiedene Kartensets bieten immer neue Herausforderungen. <span class='filter-values' data-player-number='1 2 3' data-mechanics='' data-themes='economy-infrastructure scifi' ></span>";
"Tagline";"Halte die Voidborn zurück und stelle das Domineum in diesem Weltraumspiel für Euro-Enthusiast:innen wieder her.";
"Thumbnail";"https://cf.geekdo-images.com/hItZjdDTNuaCZ7fEztwcUQ__thumb/img/Ov6eWR87PZ2O1XYQtXMO6KvfzOg=/fit-in/200x150/filters:strip_icc()/pic6153324.jpg";
"-2";"Difficulty (2 = easy)";
"-2";"Play Time (2 = short)";
"1";"Cooperative vs. competetive (1 = cooperative)";
"1";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"2";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"172386";
"Name";"Mombasa <small>(2015)</small>";
"Beschreibung";"In Mombasa taucht ihr ein in das Afrika des 18. Jahrhunderts und plant kluge Investitionen in vier Handelskompanien. Vermehrt ihre Handelsposten und steigert so den Wert eurer Anteile. Mit einem innovativen Handmanagement müsst ihr Aktionen genau vorausplanen, um Waren wie Bananen und Diamanten clever zu handeln. Jede Partie stellt euch vor neue Herausforderungen mit vielfältigen Strategiemöglichkeiten. <span class='filter-values' data-player-number='2 3 4' data-mechanics='areaControl deckBuilding drafting workerPlacement' data-themes='economy-infrastructure newHistory' ></span>";
"Tagline";"Erwerbe Anteile von einzigartigen Unternehmen und verbreite ihre Handelsposten, um ordentlich Geld einzustreichen.";
"Thumbnail";"https://cf.geekdo-images.com/VceWk5QVkgIp6rWDl5qHKQ__thumb/img/_4ZkvkgZey9R2OJOw_TqF426Qew=/fit-in/200x150/filters:strip_icc()/pic2611318.jpg";
"-2";"Difficulty (2 = easy)";
"-2";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"2";"Language Dependence (2 = no text)";
"0";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"12";
"Name";"Ra <small>(1999)</small>";
"Beschreibung";"In Ra taucht ihr in die Welt des Alten Ägypten ein und ersteigert wertvolle Artefakte und Ressourcen. Mit euren Sonnentafeln entscheidet ihr klug, wann ihr auf Kacheln bietet, um euren Einfluss und Ruhm zu vergrößern. Jede Runde kann plötzlich enden, daher ist strategisches Handeln wichtig, um eure Sammlungen zu vervollständigen. In drei Epochen könnt ihr sofort Punkte, Abwehrpunkte oder Endspielpunkte sammeln. Ra ist leicht zu lernen und bietet spannungsgeladene Runden voller Aufregung. <span class='filter-values' data-player-number='3 4 5' data-mechanics='auction' data-themes='oldHistory fantasy' ></span>";
"Tagline";"Biete mit, um die wertvollsten ägyptischen Artefakte und Ressourcen zu ergattern.";
"Thumbnail";"https://cf.geekdo-images.com/k7lG683LBZdvFyS-FH-MpA__thumb/img/6KTtiknxxGwd0ARKrlsdoXFtHfI=/fit-in/200x150/filters:strip_icc()/pic6746812.png";
"0";"Difficulty (2 = easy)";
"1";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"2";"Language Dependence (2 = no text)";
"-2";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"269385";
"Name";"The Lord of the Rings: Journeys in Middle-Earth <small>(2019)</small>";
"Beschreibung";"In Der Herr der Ringe: Reisen in Mittelerde werdet ihr zu Held:innen, die gemeinsam gegen das Böse kämpfen. Ausgestattet mit einer Begleit-App, erkundet ihr die lebendige Welt von Mittelerde und stellt euch finsteren Mächten. Durch geschicktes Taktieren und mutige Entscheidungen beeinflusst ihr den Verlauf eures Abenteuers. Die flexible Spielumgebung und die App sorgen dafür, dass jede Partie eines größeren Abenteuers spannend bleibt. <span class='filter-values' data-player-number='1 2 3 4' data-mechanics='deckBuilding dungeonCrawler storytelling' data-themes='adventure fantasy war' ></span>";
"Tagline";"Erkunde Mittelerde und bekämpfe das Böse in einem epischen Abenteuer.";
"Thumbnail";"https://cf.geekdo-images.com/1XA2-niwTBa0HEB7hOz3Dw__thumb/img/iMrsSq7nICZjz1DBXkefq-8E9Js=/fit-in/200x150/filters:strip_icc()/pic4530974.jpg";
"0";"Difficulty (2 = easy)";
"-1";"Play Time (2 = short)";
"1";"Cooperative vs. competetive (1 = cooperative)";
"1";"Conflict (1 = low conflict)";
"-1";"Language Dependence (2 = no text)";
"0";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"310100";
"Name";"Nemesis: Lockdown <small>(2022)</small>";
"Beschreibung";"In Nemesis: Lockdown landet ihr in einer geheimen Basis auf dem Mars, die von Aliens überrannt wurde. Ihr erkundet die mehrstöckigen Gänge, sammelt wichtige Gegenstände und steht entsetzlichen Bedrohungen gegenüber, während ihr eure geheimen Ziele verfolgt. Die semi-kooperative Dynamik sorgt dafür, dass ihr zusammenarbeitet, aber auch die verborgenen Absichten der anderen nicht aus den Augen verliert. Neue Mechaniken wie fortschrittliche Computeraktionen und das CSS-Schottsystem bieten aufregende Herausforderungen. <span class='filter-values' data-player-number='2 3 4 5' data-mechanics='dungeonCrawler' data-themes='adventure horror scifi' ></span>";
"Tagline";"Überlebe ein von Aliens überranntes Labor auf dem Mars, aber nimm dich vor den anderen Spieler:innen und ihren Plänen in Acht.";
"Thumbnail";"https://cf.geekdo-images.com/NEbmFFGhKwegIryUArgw6w__thumb/img/hXvYab51gUQLL05r7sVFEjLZAYI=/fit-in/200x150/filters:strip_icc()/pic7110034.jpg";
"-2";"Difficulty (2 = easy)";
"-2";"Play Time (2 = short)";
"1";"Cooperative vs. competetive (1 = cooperative)";
"1";"Conflict (1 = low conflict)";
"-1";"Language Dependence (2 = no text)";
"1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"12493";
"Name";"Twilight Imperium: Third Edition <small>(2005)</small>";
"Beschreibung";"In Twilight Imperium: Dritte Edition übernehmt ihr die Rolle von Anführer:innen einer uralten galaktischen Zivilisation. Ihr exploriert das unendliche Weltall, verhandelt mit anderen Völkern und baut mächtige Armeen auf, um den imperialen Thron zu erobern. Mit einem wandelbaren Spielbrett und hunderten Karten bietet das Spiel tiefgehende und vielfältige Strategien. Diplomatie, Handel und kriegerische Auseinandersetzungen prägen diese epische Konstruktion eines galaktischen Imperiums. <span class='filter-values' data-player-number='4 5 6' data-mechanics='tilePlacement trading' data-themes='economy-infrastructure politics scifi war' ></span>";
"Tagline";"Episches Spiel um ein Imperium aus intergalaktischem Konflikt, Handel und Machtkampf.";
"Thumbnail";"https://cf.geekdo-images.com/MHeQQrbauUVsvh2QF6PMog__thumb/img/9dc8SjfrB38KrNsuHd_JZOXnwYk=/fit-in/200x150/filters:strip_icc()/pic4128153.jpg";
"-2";"Difficulty (2 = easy)";
"-2";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"-1";"Conflict (1 = low conflict)";
"-1";"Language Dependence (2 = no text)";
"-1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"359871";
"Name";"Arcs <small>(2024)</small>";
"Beschreibung";"In Arcs steuert ihr eure Fraktion durch ein verfallendes Imperium in einem Universum voller Dunkelheit und Humor. Als Beamte kämpft ihr um die Vorherrschaft durch Kämpfe, Ressourcen sammeln und diplomatische Intrigen. Der trickreiche Mechanismus zur Aktionswahl erfordert perfektes Timing und geschickten Karteneinsatz. Schnelle Gefechte fesseln euch mit Risikoentscheidungen und strategischem Ressourcenmanagement. Genießt eine epische Weltraumoper mit einzigartiger Kunst und spannenden Geschichten. <span class='filter-values' data-player-number='2 3 4' data-mechanics='areaControl' data-themes='scifi war' ></span>";
"Tagline";"Führe deine Fraktion durch eine Weltraumoper.";
"Thumbnail";"https://cf.geekdo-images.com/XWImAu_3RK61wbzcKboVdA__thumb/img/Ry-6KHwNgERWadyxs1X1_P3dMvY=/fit-in/200x150/filters:strip_icc()/pic8145530.png";
"-1";"Difficulty (2 = easy)";
"-1";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"-1";"Conflict (1 = low conflict)";
"-1";"Language Dependence (2 = no text)";
"2";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"163412";
"Name";"Patchwork <small>(2014)</small>";
"Beschreibung";"In Patchwork wetteifert ihr darum, das schönste Patchwork auf einem 9x9 Spielbrett zu nähen. Wählt geschickt aus den verfügbaren Stoffflicken und bezahlt mit Knöpfen, wobei ihr Löcher vermeidet. Während ihr die Zeitleiste entlang schreitet, erhaltet ihr Knopfeinkommen, um weitere Flicken zu kaufen. Plant eure Züge strategisch und gewinnt am Ende das Duell mit eurem Gegenspieler:in - ein unterhaltsames Spiel mit Mustern und Ressourcen. <span class='filter-values' data-player-number='2' data-mechanics='drafting tilePlacement' data-themes='arts economy-infrastructure' ></span>";
"Tagline";"Setze einen Quilt zusammen und hinterlasse keine Löcher, um der Knopfkönig oder die Knopfkönigin zu werden.";
"Thumbnail";"https://cf.geekdo-images.com/RDOwMRBnIb3Ehl6GyXj9xg__thumb/img/nxex9ASN99exPLXEc9E4s08qZzc=/fit-in/200x150/filters:strip_icc()/pic8669620.jpg";
"1";"Difficulty (2 = easy)";
"2";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"1";"Conflict (1 = low conflict)";
"2";"Language Dependence (2 = no text)";
"-1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"102680";
"Name";"Trajan <small>(2011)</small>";
"Beschreibung";"In Trajan erlebt ihr das antike Rom, indem ihr eure Macht in politischen, wirtschaftlichen und militärischen Bereichen ausbaut. Nutzt den einmaligen Aktionsmechanismus, der an Mancala erinnert, um eure Aktionen gezielt auszulösen. Baut, handelt, beeinflusst den Senat und führt eure Legionen zum Sieg. Ihr müsst klug planen, die öffentliche Nachfrage erfüllen und Strafpunkte vermeiden, um die meisten Siegpunkte zu sammeln und das Reich zu beherrschen. <span class='filter-values' data-player-number='2 3 4' data-mechanics='drafting' data-themes='oldHistory politics' ></span>";
"Tagline";"Verwalte und regiere alle Aspekte des antiken Rom mit einer cleveren Mancala-Aktionswahl.";
"Thumbnail";"https://cf.geekdo-images.com/djdeCr__iNV5rMnGnxNiaQ__thumb/img/jULoayRVuV3c8cRqKOPsf7oMO5w=/fit-in/200x150/filters:strip_icc()/pic4336095.png";
"-2";"Difficulty (2 = easy)";
"-1";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"2";"Language Dependence (2 = no text)";
"-1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"36218";
"Name";"Dominion <small>(2008)</small>";
